source,target,Type,Id,Label,timeset,Weight,weight_not_norm,year,season,start,end
61,234,Directed,60630,Sergi Gómez,"<[2018-05-31, 2018-05-31]>",4565055,4500000,2018,sommertransfers,2018-06-01,2020-06-01
138,62,Directed,60631,Gonçalo Guedes,"<[2018-05-31, 2018-05-31]>",40578266,40000000,2018,sommertransfers,2018-06-01,2020-06-01
1554,62,Directed,60632,Geoffrey Kondogbia,"<[2018-05-31, 2018-05-31]>",22318046,22000000,2018,sommertransfers,2018-06-01,2020-06-01
207,62,Directed,60633,Kévin Gameiro,"<[2018-05-31, 2018-05-31]>",16231306,16000000,2018,sommertransfers,2018-06-01,2020-06-01
147,62,Directed,60634,Mouctar Diakhaby,"<[2018-05-31, 2018-05-31]>",15216850,15000000,2018,sommertransfers,2018-06-01,2020-06-01
1554,62,Directed,60635,Jeison Murillo,"<[2018-05-31, 2018-05-31]>",12173480,12000000,2018,sommertransfers,2018-06-01,2020-06-01
61,62,Directed,60637,Daniel Wass,"<[2018-05-31, 2018-05-31]>",6086740,6000000,2018,sommertransfers,2018-06-01,2020-06-01
59,63,Directed,60639,Gerard Moreno,"<[2018-05-31, 2018-05-31]>",20289133,20000000,2018,sommertransfers,2018-06-01,2020-06-01
736,63,Directed,60640,Karl Toko Ekambi,"<[2018-05-31, 2018-05-31]>",18260220,18000000,2018,sommertransfers,2018-06-01,2020-06-01
5,63,Directed,60643,Ramiro Funes Mori,"<[2018-05-31, 2018-05-31]>",9130110,9000000,2018,sommertransfers,2018-06-01,2020-06-01
721,63,Directed,60644,Carlos Bacca,"<[2018-05-31, 2018-05-31]>",7101196,7000000,2018,sommertransfers,2018-06-01,2020-06-01
431,51,Directed,60654,Álvaro García,"<[2018-05-31, 2018-05-31]>",4057826,4000000,2018,sommertransfers,2018-06-01,2020-06-01
778,51,Directed,60656,José Pozo,"<[2018-05-31, 2018-05-31]>",1318793,1300000,2018,sommertransfers,2018-06-01,2020-06-01
549,51,Directed,60657,Jordi Amat,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
867,51,Directed,60658,Bebé,"<[2018-05-31, 2018-05-31]>",760842,750000,2018,sommertransfers,2018-06-01,2020-06-01
670,51,Directed,60659,Alberto García,"<[2018-05-31, 2018-05-31]>",507228,500000,2018,sommertransfers,2018-06-01,2020-06-01
778,50,Directed,60664,Joaquín Fernández,"<[2018-05-31, 2018-05-31]>",1115902,1100000,2018,sommertransfers,2018-06-01,2020-06-01
1497,50,Directed,60665,Rubén Alcaraz,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
77,101,Directed,60669,Sebastian Rudy,"<[2018-05-31, 2018-05-31]>",16231306,16000000,2018,sommertransfers,2018-06-01,2020-06-01
570,101,Directed,60670,Suat Serdar,"<[2018-05-31, 2018-05-31]>",10651795,10500000,2018,sommertransfers,2018-06-01,2020-06-01
52,101,Directed,60671,Omar Mascarell,"<[2018-05-31, 2018-05-31]>",10144566,10000000,2018,sommertransfers,2018-06-01,2020-06-01
265,101,Directed,60672,Salif Sané,"<[2018-05-31, 2018-05-31]>",7101196,7000000,2018,sommertransfers,2018-06-01,2020-06-01
151,101,Directed,60673,Hamza Mendyl,"<[2018-05-31, 2018-05-31]>",6086740,6000000,2018,sommertransfers,2018-06-01,2020-06-01
1370,101,Directed,60674,Steven Skrzybski,"<[2018-05-31, 2018-05-31]>",3246261,3200000,2018,sommertransfers,2018-06-01,2020-06-01
86,1107,Directed,60677,Leonardo Bittencourt,"<[2018-05-31, 2018-05-31]>",6086740,6000000,2018,sommertransfers,2018-06-01,2020-06-01
256,1107,Directed,60678,Vincenzo Grifo,"<[2018-05-31, 2018-05-31]>",5579511,5500000,2018,sommertransfers,2018-06-01,2020-06-01
570,69,Directed,60681,Abdou Diallo,"<[2018-05-31, 2018-05-31]>",28404786,28000000,2018,sommertransfers,2018-06-01,2020-06-01
100,69,Directed,60682,Thomas Delaney,"<[2018-05-31, 2018-05-31]>",20289133,20000000,2018,sommertransfers,2018-06-01,2020-06-01
94,69,Directed,60684,Marius Wolf,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
104,74,Directed,60688,Mitchell Weiser,"<[2018-05-31, 2018-05-31]>",12173480,12000000,2018,sommertransfers,2018-06-01,2020-06-01
148,1362,Directed,60691,Nordi Mukiele,"<[2018-05-31, 2018-05-31]>",16231306,16000000,2018,sommertransfers,2018-06-01,2020-06-01
13,91,Directed,60694,Pablo Maffeo,"<[2018-05-31, 2018-05-31]>",9130110,9000000,2018,sommertransfers,2018-06-01,2020-06-01
69,91,Directed,60697,Gonzalo Castro,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
3,91,Directed,60698,Daniel Didavi,"<[2018-05-31, 2018-05-31]>",4057826,4000000,2018,sommertransfers,2018-06-01,2020-06-01
80,94,Directed,60702,Evan N'Dicka,"<[2018-05-31, 2018-05-31]>",5579511,5500000,2018,sommertransfers,2018-06-01,2020-06-01
52,94,Directed,60704,Lucas Torró,"<[2018-05-31, 2018-05-31]>",3550598,3500000,2018,sommertransfers,2018-06-01,2020-06-01
731,94,Directed,60707,Ante Rebic,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
265,94,Directed,60708,Marius Wolf,"<[2018-05-31, 2018-05-31]>",507228,500000,2018,sommertransfers,2018-06-01,2020-06-01
321,256,Directed,60711,Alassane Plea,"<[2018-05-31, 2018-05-31]>",23332503,23000000,2018,sommertransfers,2018-06-01,2020-06-01
86,104,Directed,60718,Lukas Klünter,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
5,100,Directed,60720,Davy Klaassen,"<[2018-05-31, 2018-05-31]>",13695165,13500000,2018,sommertransfers,2018-06-01,2020-06-01
86,100,Directed,60721,Yuya Osako,"<[2018-05-31, 2018-05-31]>",4565055,4500000,2018,sommertransfers,2018-06-01,2020-06-01
265,100,Directed,60723,Martin Harnik,"<[2018-05-31, 2018-05-31]>",2282527,2250000,2018,sommertransfers,2018-06-01,2020-06-01
69,100,Directed,60724,Nuri Sahin,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
82,283,Directed,60729,André Hahn,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
82,265,Directed,60733,Walace,"<[2018-05-31, 2018-05-31]>",6086740,6000000,2018,sommertransfers,2018-06-01,2020-06-01
104,265,Directed,60734,Genki Haraguchi,"<[2018-05-31, 2018-05-31]>",4565055,4500000,2018,sommertransfers,2018-06-01,2020-06-01
250,265,Directed,60736,Florent Muslija,"<[2018-05-31, 2018-05-31]>",1420239,1400000,2018,sommertransfers,2018-06-01,2020-06-01
147,570,Directed,60738,Jean-Philippe Mateta,"<[2018-05-31, 2018-05-31]>",8115653,8000000,2018,sommertransfers,2018-06-01,2020-06-01
207,570,Directed,60739,Pierre Kunde Malong,"<[2018-05-31, 2018-05-31]>",7608425,7500000,2018,sommertransfers,2018-06-01,2020-06-01
27,570,Directed,60740,Moussa Niakhaté,"<[2018-05-31, 2018-05-31]>",6086740,6000000,2018,sommertransfers,2018-06-01,2020-06-01
82,84,Directed,60744,Luca Waldschmidt,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
86,84,Directed,60746,Dominique Heintz,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
99,84,Directed,60747,Mark Flekken,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
52,84,Directed,60748,Philipp Lienhart,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
100,84,Directed,60749,Jérôme Gondorf,"<[2018-05-31, 2018-05-31]>",1318793,1300000,2018,sommertransfers,2018-06-01,2020-06-01
91,3,Directed,60751,Daniel Ginczek,"<[2018-05-31, 2018-05-31]>",14202393,14000000,2018,sommertransfers,2018-06-01,2020-06-01
271,3,Directed,60753,Marcel Tisserand,"<[2018-05-31, 2018-05-31]>",7101196,7000000,2018,sommertransfers,2018-06-01,2020-06-01
148,3,Directed,60754,Jérôme Roussillon,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
265,3,Directed,60755,Felix Klaus,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
257,882,Directed,60757,Marvin Ducksch,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
91,882,Directed,60759,Jean Zimmer,"<[2018-05-31, 2018-05-31]>",913011,900000,2018,sommertransfers,2018-06-01,2020-06-01
82,275,Directed,60767,Christian Mathenia,"<[2018-05-31, 2018-05-31]>",507228,500000,2018,sommertransfers,2018-06-01,2020-06-01
1554,119,Directed,60771,Davide Bettella,"<[2018-05-31, 2018-05-31]>",7101196,7000000,2018,sommertransfers,2018-06-01,2020-06-01
107,119,Directed,60773,Marco Tumminello,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
1554,119,Directed,60774,Marco Carraro,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
29,119,Directed,60775,Pierluigi Gollini,"<[2018-05-31, 2018-05-31]>",3854935,3800000,2018,sommertransfers,2018-06-01,2020-06-01
107,125,Directed,60778,Lukasz Skorupski,"<[2018-05-31, 2018-05-31]>",9130110,9000000,2018,sommertransfers,2018-06-01,2020-06-01
1438,125,Directed,60779,Diego Falcinelli,"<[2018-05-31, 2018-05-31]>",7101196,7000000,2018,sommertransfers,2018-06-01,2020-06-01
107,125,Directed,60783,Arturo Calabresi,"<[2018-05-31, 2018-05-31]>",202891,200000,2018,sommertransfers,2018-06-01,2020-06-01
380,295,Directed,60786,Lucas Castro,"<[2018-05-31, 2018-05-31]>",6593968,6500000,2018,sommertransfers,2018-06-01,2020-06-01
8,295,Directed,60787,Ragnar Klavan,"<[2018-05-31, 2018-05-31]>",1318793,1300000,2018,sommertransfers,2018-06-01,2020-06-01
235,380,Directed,60789,Federico Barba,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
146,380,Directed,60790,Mariusz Stepinski,"<[2018-05-31, 2018-05-31]>",2536141,2500000,2018,sommertransfers,2018-06-01,2020-06-01
890,380,Directed,60791,Joel Obi,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
731,380,Directed,60792,Nenad Tomović,"<[2018-05-31, 2018-05-31]>",1318793,1300000,2018,sommertransfers,2018-06-01,2020-06-01
694,297,Directed,60800,Antonino La Gumina,"<[2018-05-31, 2018-05-31]>",9130110,9000000,2018,sommertransfers,2018-06-01,2020-06-01
890,297,Directed,60803,Afriyie Acquah,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
1442,297,Directed,60804,Lorenzo Lollo,"<[2018-05-31, 2018-05-31]>",811565,800000,2018,sommertransfers,2018-06-01,2020-06-01
47,297,Directed,60805,Joel Untersee,"<[2018-05-31, 2018-05-31]>",507228,500000,2018,sommertransfers,2018-06-01,2020-06-01
220,731,Directed,60811,Germán Pezzella,"<[2018-05-31, 2018-05-31]>",9890952,9750000,2018,sommertransfers,2018-06-01,2020-06-01
297,731,Directed,60812,Riccardo Saponara,"<[2018-05-31, 2018-05-31]>",9130110,9000000,2018,sommertransfers,2018-06-01,2020-06-01
140,731,Directed,60813,Alban Lafont,"<[2018-05-31, 2018-05-31]>",8115653,8000000,2018,sommertransfers,2018-06-01,2020-06-01
1074,731,Directed,60816,Federico Ceccherini,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
985,731,Directed,60817,Cristiano Biraghi,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
297,731,Directed,60819,Vincent Laurini,"<[2018-05-31, 2018-05-31]>",1623130,1600000,2018,sommertransfers,2018-06-01,2020-06-01
0,1160,Directed,60820,Joel Campbell,"<[2018-05-31, 2018-05-31]>",1521685,1500000,2018,sommertransfers,2018-06-01,2020-06-01
586,1160,Directed,60821,Andrea Beghetto,"<[2018-05-31, 2018-05-31]>",1521685,1500000,2018,sommertransfers,2018-06-01,2020-06-01
295,1160,Directed,60822,Luka Krajnc,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
1725,1160,Directed,60823,Raman Chibsah,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
1554,1160,Directed,60824,Francesco Bardi,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
117,1160,Directed,60825,Emil Hallfredsson,"<[2018-05-31, 2018-05-31]>",507228,500000,2018,sommertransfers,2018-06-01,2020-06-01
295,1160,Directed,60826,Marco Capuano,"<[2018-05-31, 2018-05-31]>",507228,500000,2018,sommertransfers,2018-06-01,2020-06-01
721,586,Directed,60830,Gianluca Lapadula,"<[2018-05-31, 2018-05-31]>",11159023,11000000,2018,sommertransfers,2018-06-01,2020-06-01
1554,586,Directed,60831,Federico Valietti,"<[2018-05-31, 2018-05-31]>",6086740,6000000,2018,sommertransfers,2018-06-01,2020-06-01
1725,586,Directed,60836,Sandro,"<[2018-05-31, 2018-05-31]>",2333250,2300000,2018,sommertransfers,2018-06-01,2020-06-01
107,586,Directed,60837,Ervin Zukanovic,"<[2018-05-31, 2018-05-31]>",1521685,1500000,2018,sommertransfers,2018-06-01,2020-06-01
107,1554,Directed,60848,Radja Nainggolan,"<[2018-05-31, 2018-05-31]>",38549353,38000000,2018,sommertransfers,2018-06-01,2020-06-01
326,1554,Directed,60850,Yann Karamoh,"<[2018-05-31, 2018-05-31]>",6593968,6500000,2018,sommertransfers,2018-06-01,2020-06-01
52,47,Directed,60854,Cristiano Ronaldo,"<[2018-05-31, 2018-05-31]>",118691430,117000000,2018,sommertransfers,2018-06-01,2020-06-01
62,47,Directed,60855,João Cancelo,"<[2018-05-31, 2018-05-31]>",40984049,40400000,2018,sommertransfers,2018-06-01,2020-06-01
77,47,Directed,60856,Douglas Costa,"<[2018-05-31, 2018-05-31]>",40578266,40000000,2018,sommertransfers,2018-06-01,2020-06-01
721,47,Directed,60857,Leonardo Bonucci,"<[2018-05-31, 2018-05-31]>",35505983,35000000,2018,sommertransfers,2018-06-01,2020-06-01
586,47,Directed,60858,Mattia Perin,"<[2018-05-31, 2018-05-31]>",14405284,14200000,2018,sommertransfers,2018-06-01,2020-06-01
234,112,Directed,60862,Joaquín Correa,"<[2018-05-31, 2018-05-31]>",15521187,15300000,2018,sommertransfers,2018-06-01,2020-06-01
1438,112,Directed,60863,Francesco Acerbi,"<[2018-05-31, 2018-05-31]>",10651795,10500000,2018,sommertransfers,2018-06-01,2020-06-01
220,112,Directed,60865,Riza Durmisi,"<[2018-05-31, 2018-05-31]>",7608425,7500000,2018,sommertransfers,2018-06-01,2020-06-01
47,721,Directed,60870,Mattia Caldara,"<[2018-05-31, 2018-05-31]>",35505983,35000000,2018,sommertransfers,2018-06-01,2020-06-01
731,721,Directed,60871,Nikola Kalinic,"<[2018-05-31, 2018-05-31]>",22825275,22500000,2018,sommertransfers,2018-06-01,2020-06-01
63,721,Directed,60872,Samu Castillejo,"<[2018-05-31, 2018-05-31]>",21607927,21300000,2018,sommertransfers,2018-06-01,2020-06-01
586,721,Directed,60873,Diego Laxalt,"<[2018-05-31, 2018-05-31]>",15115404,14900000,2018,sommertransfers,2018-06-01,2020-06-01
18,721,Directed,60874,Fabio Borini,"<[2018-05-31, 2018-05-31]>",5579511,5500000,2018,sommertransfers,2018-06-01,2020-06-01
220,129,Directed,60878,Fabián Ruiz,"<[2018-05-31, 2018-05-31]>",30433700,30000000,2018,sommertransfers,2018-06-01,2020-06-01
125,129,Directed,60879,Simone Verdi,"<[2018-05-31, 2018-05-31]>",24854188,24500000,2018,sommertransfers,2018-06-01,2020-06-01
151,129,Directed,60880,Kévin Malcuit,"<[2018-05-31, 2018-05-31]>",12173480,12000000,2018,sommertransfers,2018-06-01,2020-06-01
1725,1631,Directed,60884,Fabio Ceravolo,"<[2018-05-31, 2018-05-31]>",1927467,1900000,2018,sommertransfers,2018-06-01,2020-06-01
1554,1631,Directed,60886,Jonathan Biabiany,"<[2018-05-31, 2018-05-31]>",1521685,1500000,2018,sommertransfers,2018-06-01,2020-06-01
129,1631,Directed,60887,Jacopo Dezi,"<[2018-05-31, 2018-05-31]>",1318793,1300000,2018,sommertransfers,2018-06-01,2020-06-01
1442,1631,Directed,60888,Riccardo Gagliolo,"<[2018-05-31, 2018-05-31]>",1166625,1150000,2018,sommertransfers,2018-06-01,2020-06-01
237,107,Directed,60899,Patrik Schick,"<[2018-05-31, 2018-05-31]>",29419243,29000000,2018,sommertransfers,2018-06-01,2020-06-01
234,107,Directed,60900,Steven Nzonzi,"<[2018-05-31, 2018-05-31]>",27035270,26650000,2018,sommertransfers,2018-06-01,2020-06-01
138,107,Directed,60901,Javier Pastore,"<[2018-05-31, 2018-05-31]>",25057079,24700000,2018,sommertransfers,2018-06-01,2020-06-01
1438,107,Directed,60903,Grégoire Defrel,"<[2018-05-31, 2018-05-31]>",15216850,15000000,2018,sommertransfers,2018-06-01,2020-06-01
1554,107,Directed,60904,Davide Santon,"<[2018-05-31, 2018-05-31]>",9637338,9500000,2018,sommertransfers,2018-06-01,2020-06-01
125,107,Directed,60908,Antonio Mirante,"<[2018-05-31, 2018-05-31]>",4057826,4000000,2018,sommertransfers,2018-06-01,2020-06-01
129,237,Directed,60911,Duván Zapata,"<[2018-05-31, 2018-05-31]>",18767448,18500000,2018,sommertransfers,2018-06-01,2020-06-01
14,237,Directed,60913,Ronaldo Vieira,"<[2018-05-31, 2018-05-31]>",7202642,7100000,2018,sommertransfers,2018-06-01,2020-06-01
82,237,Directed,60914,Albin Ekdal,"<[2018-05-31, 2018-05-31]>",2637587,2600000,2018,sommertransfers,2018-06-01,2020-06-01
1725,237,Directed,60915,Vid Belec,"<[2018-05-31, 2018-05-31]>",304337,300000,2018,sommertransfers,2018-06-01,2020-06-01
731,1438,Directed,60919,Khouma Babacar,"<[2018-05-31, 2018-05-31]>",7101196,7000000,2018,sommertransfers,2018-06-01,2020-06-01
125,1438,Directed,60920,Federico Di Francesco,"<[2018-05-31, 2018-05-31]>",7101196,7000000,2018,sommertransfers,2018-06-01,2020-06-01
10,1438,Directed,60921,Marlon,"<[2018-05-31, 2018-05-31]>",6086740,6000000,2018,sommertransfers,2018-06-01,2020-06-01
1554,1438,Directed,60922,Jens Odgaard,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
47,1438,Directed,60923,Giangiacomo Magnani,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
1725,1438,Directed,60924,Enrico Brignola,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
119,1787,Directed,60931,Jasmin Kurtic,"<[2018-05-31, 2018-05-31]>",5376620,5300000,2018,sommertransfers,2018-06-01,2020-06-01
119,1787,Directed,60932,Alberto Paloschi,"<[2018-05-31, 2018-05-31]>",4057826,4000000,2018,sommertransfers,2018-06-01,2020-06-01
113,1787,Directed,60933,Federico Viviani,"<[2018-05-31, 2018-05-31]>",3347707,3300000,2018,sommertransfers,2018-06-01,2020-06-01
295,1787,Directed,60934,Bartosz Salamon,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
890,1787,Directed,60935,Alfred Gomis,"<[2018-05-31, 2018-05-31]>",1521685,1500000,2018,sommertransfers,2018-06-01,2020-06-01
890,1787,Directed,60936,Mirko Valdifiori,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
721,890,Directed,60941,M'Baye Niang,"<[2018-05-31, 2018-05-31]>",12173480,12000000,2018,sommertransfers,2018-06-01,2020-06-01
133,890,Directed,60942,Soualiho Meïté,"<[2018-05-31, 2018-05-31]>",11666251,11500000,2018,sommertransfers,2018-06-01,2020-06-01
586,890,Directed,60943,Armando Izzo,"<[2018-05-31, 2018-05-31]>",9840229,9700000,2018,sommertransfers,2018-06-01,2020-06-01
47,890,Directed,60944,Tomás Rincón,"<[2018-05-31, 2018-05-31]>",5985294,5900000,2018,sommertransfers,2018-06-01,2020-06-01
147,890,Directed,60946,Nicolas N'Koulou,"<[2018-05-31, 2018-05-31]>",3550598,3500000,2018,sommertransfers,2018-06-01,2020-06-01
47,117,Directed,60949,Rolando Mandragora,"<[2018-05-31, 2018-05-31]>",20289133,20000000,2018,sommertransfers,2018-06-01,2020-06-01
663,736,Directed,60963,Harisson Manzala,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
142,736,Directed,60964,Vincent Pajot,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
736,326,Directed,60971,Enzo Crivelli,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
146,326,Directed,60972,Yacine Bammou,"<[2018-05-31, 2018-05-31]>",2739033,2700000,2018,sommertransfers,2018-06-01,2020-06-01
148,326,Directed,60973,Casimir Ninga,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
670,326,Directed,60974,Fayçal Fajr,"<[2018-05-31, 2018-05-31]>",1521685,1500000,2018,sommertransfers,2018-06-01,2020-06-01
617,326,Directed,60975,Prince Oniangué,"<[2018-05-31, 2018-05-31]>",507228,500000,2018,sommertransfers,2018-06-01,2020-06-01
151,1095,Directed,60979,Naïm Sliti,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
942,145,Directed,60985,Sikou Niakaté,"<[2018-05-31, 2018-05-31]>",2536141,2500000,2018,sommertransfers,2018-06-01,2020-06-01
663,145,Directed,60986,Guessouma Fofana,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
138,151,Directed,60988,Jonathan Ikoné,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
53,151,Directed,60990,Loïc Rémy,"<[2018-05-31, 2018-05-31]>",1420239,1400000,2018,sommertransfers,2018-06-01,2020-06-01
663,147,Directed,60996,Tanguy Ndombélé,"<[2018-05-31, 2018-05-31]>",8115653,8000000,2018,sommertransfers,2018-06-01,2020-06-01
13,147,Directed,60997,Jason Denayer,"<[2018-05-31, 2018-05-31]>",6593968,6500000,2018,sommertransfers,2018-06-01,2020-06-01
812,147,Directed,60998,Lenny Pintor,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
107,134,Directed,61001,Kevin Strootman,"<[2018-05-31, 2018-05-31]>",25361416,25000000,2018,sommertransfers,2018-06-01,2020-06-01
29,134,Directed,61004,Jordan Amavi,"<[2018-05-31, 2018-05-31]>",10144566,10000000,2018,sommertransfers,2018-06-01,2020-06-01
166,133,Directed,61005,Aleksandr Golovin,"<[2018-05-31, 2018-05-31]>",30433700,30000000,2018,sommertransfers,2018-06-01,2020-06-01
147,133,Directed,61006,Willem Geubbels,"<[2018-05-31, 2018-05-31]>",20289133,20000000,2018,sommertransfers,2018-06-01,2020-06-01
74,133,Directed,61007,Benjamin Henrichs,"<[2018-05-31, 2018-05-31]>",20289133,20000000,2018,sommertransfers,2018-06-01,2020-06-01
143,133,Directed,61008,Jean-Eudes Aholou,"<[2018-05-31, 2018-05-31]>",14202393,14000000,2018,sommertransfers,2018-06-01,2020-06-01
503,133,Directed,61009,Nacer Chadli,"<[2018-05-31, 2018-05-31]>",12173480,12000000,2018,sommertransfers,2018-06-01,2020-06-01
890,133,Directed,61010,Antonio Barreca,"<[2018-05-31, 2018-05-31]>",10144566,10000000,2018,sommertransfers,2018-06-01,2020-06-01
142,133,Directed,61012,Ronaël Pierre-Gabriel,"<[2018-05-31, 2018-05-31]>",6086740,6000000,2018,sommertransfers,2018-06-01,2020-06-01
152,133,Directed,61013,Samuel Grandsir,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
132,148,Directed,61016,Gaëtan Laborde,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
27,148,Directed,61017,Florent Mollet,"<[2018-05-31, 2018-05-31]>",2637587,2600000,2018,sommertransfers,2018-06-01,2020-06-01
1727,148,Directed,61019,Facundo Píriz,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
117,146,Directed,61023,Lucas Evangelista,"<[2018-05-31, 2018-05-31]>",4057826,4000000,2018,sommertransfers,2018-06-01,2020-06-01
36,146,Directed,61024,Fábio,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
152,146,Directed,61025,Charles Traoré,"<[2018-05-31, 2018-05-31]>",507228,500000,2018,sommertransfers,2018-06-01,2020-06-01
562,146,Directed,61026,Rene Krhin,"<[2018-05-31, 2018-05-31]>",304337,300000,2018,sommertransfers,2018-06-01,2020-06-01
147,321,Directed,61027,Myziane Maolida,"<[2018-05-31, 2018-05-31]>",10144566,10000000,2018,sommertransfers,2018-06-01,2020-06-01
152,321,Directed,61029,Christophe Hérelle,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
360,185,Directed,61031,Denis Bouanga,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
586,185,Directed,61032,Loïck Landre,"<[2018-05-31, 2018-05-31]>",152168,150000,2018,sommertransfers,2018-06-01,2020-06-01
133,138,Directed,61036,Kylian Mbappé,"<[2018-05-31, 2018-05-31]>",147096217,145000000,2018,sommertransfers,2018-06-01,2020-06-01
101,138,Directed,61037,Thilo Kehrer,"<[2018-05-31, 2018-05-31]>",37534896,37000000,2018,sommertransfers,2018-06-01,2020-06-01
77,138,Directed,61038,Juan Bernat,"<[2018-05-31, 2018-05-31]>",5072283,5000000,2018,sommertransfers,2018-06-01,2020-06-01
152,489,Directed,61043,Hyun-jun Suk,"<[2018-05-31, 2018-05-31]>",3043370,3000000,2018,sommertransfers,2018-06-01,2020-06-01
152,489,Directed,61044,Tristan Dingomé,"<[2018-05-31, 2018-05-31]>",1014456,1000000,2018,sommertransfers,2018-06-01,2020-06-01
489,137,Directed,61048,Jordan Siebatcheu,"<[2018-05-31, 2018-05-31]>",9130110,9000000,2018,sommertransfers,2018-06-01,2020-06-01
145,137,Directed,61049,Clément Grenier,"<[2018-05-31, 2018-05-31]>",4057826,4000000,2018,sommertransfers,2018-06-01,2020-06-01
147,137,Directed,61050,Romain Del Castillo,"<[2018-05-31, 2018-05-31]>",2028913,2000000,2018,sommertransfers,2018-06-01,2020-06-01
18,142,Directed,61053,Wahbi Khazri,"<[2018-05-31, 2018-05-31]>",7101196,7000000,2018,sommertransfers,2018-06-01,2020-06-01
